Month,Ticker,Company_name,Stock_exchange,Industry,SIC_Code,BV_Y1,BV_Y2,BV_Y3,BV_Y4,BV_Y5,MV_Y1,MV_Y2,MV_Y3,MV_Y4,MV_Y5,BookValue_Quarterly,MarketValue_Quarterly,BMR_Quarterly,Size,Momentum
6,ABT,Abbott Laboratories,NYSE,Healthcare,3841,21211,20538,30897,30524,31088,66993.1403,56551.40878,99336.08121,127035.5682,153608.0625,30218,139579.5847,0.216492978,167898.8,16.95453
6,ABTX,Allegiance Bancshares Inc,NASDAQ,Financials,6022,258.49,279.817,306.865,702.984,709.865,303.0270953,466.5182082,496.2851316,706.5417056,782.4786728,706.593,490.7389905,1.439855022,522.52,-27.26218
6,ACA,Arcosa Inc,NYSE,Industrials,4939,0,1341.8,1407.9,1684.5,1790.4,0,0,0,1351.272,2155.782252,1816,1918.611156,0.946518003,1840.207,20.14829
6,ACC,American Campus Communities Inc,NYSE,Real Estate,6798,2770.196,3444.985,3484.985,3481.051,3294.676,4643.696941,6574.604757,5597.579541,5671.733288,6462.145487,3309.811,3818.523404,0.866777717,4444.624,-25.09021
6,ACHC,Acadia Healthcare Company Inc,NASDAQ,Healthcare,8059,1683.028,2167.724,2572.871,2333.307,2505.381,4477.660899,2896.272541,2866.662935,2269.064717,2942.28168,2464.167,1629.101862,1.512592342,2544.645,-25.82638
6,ACIW,ACI Worldwide Inc,NASDAQ,Technology,7372,654.4,754.917,764.597,1048.231,1129.968,2530.740246,2128.799434,2688.191008,3209.156777,4379.454666,1067.798,2804.549136,0.380737847,3197.759,-21.37733
6,ACLS,Axcelis Technologies Inc,NASDAQ,Technology,3559,183.764,201.455,353.61,408.337,419.427,299.6941214,427.3064661,901.5579216,576.9362166,781.1873442,427.172,601.1493425,0.710592144,882.6976,10.60606
6,ACM,AECOM,NYSE,Industrials,8711,3366.921,3996.126,4092.78,3690.576,3292.558,4546.784913,5597.535463,5855.741631,4143.315413,6775.127547,3531.502,4734.889446,0.74584677,6206.528,8.335817
6,ACN,Accenture PLC,NYSE,Technology,7379,7555.262,8949.477,10364.753,14409.008,17000.536,68752.03913,76126.45785,98381.7279,89886.62638,138333.1297,15474.589,108046.8363,0.143221121,128437.4,2.139986
6,ADBE,Adobe Inc,NASDAQ,Technology,7372,7001.58,7424.835,8459.869,9362.114,10530.155,46857.21085,51189.52171,86383.33377,110435.3291,159653.966,10465,153328.3025,0.068252239,186264.3,24.80677
6,ADC,Agree Realty Corp,NYSE,Real Estate,6512,451.124,682.978,908.661,1236.075,1689.331,701.461861,1204.448065,1502.862552,2038.54894,3197.901126,1755.086,3087.393047,0.568468599,3380.233,-0.3214955
6,ADI,Analog Devices Inc,NASDAQ,Technology,3674,5165.618,10161.54,11268.173,11709.188,11997.945,17263.19693,22379.34607,32819.64421,31770.79443,43769.05353,11590.858,33010.93116,0.351121813,41613.56,-4.446382
6,ADM,Archer-Daniels-Midland Co,NYSE,Consumer Non-Cyclicals,2075,17899,17173,18313,18981,19208,21836.65441,26266.99516,22414.7525,22969.60004,25802.4107,18952,19602.57093,0.966811959,21836.56,-15.72498
6,ADNT,Adient PLC,NYSE,Consumer Cyclicals,2399,5626,4176,4279,2392,1848,0,5489.168066,7330.297672,1408.384649,1993.110451,1743,851.4821581,2.047018817,1596.881,-34.92615
6,ADP,Automatic Data Processing Inc,NASDAQ,Technology,7374,4481.6,3977,4735.9,5399.9,5752.2,39073.42519,46371.58324,51972.56146,57395.48527,73775.02417,5490.7,59012.17116,0.093043518,62957.65,-6.851661
6,ADS,Alliance Data Systems Corp,NYSE,Industrials,7374,2010,1658.2,1855.3,2332.1,1588.3,16909.02157,13197.97697,14004.43211,8175.386182,5167.506089,1087.7,1602.66911,0.67868033,2206.56,-68.0207
6,ADSK,Autodesk Inc,NASDAQ,Technology,7372,1619.6,733.6,-256,-210.9,-139.1,13728.9402,16471.39561,23090.57095,28166.7264,40367.25455,-139.1,34267.29444,-0.004059264,46111.84,7.564521
6,ADTN,ADTRAN Inc,NASDAQ,Technology,3661,480.16,479.517,497.911,446.279,380.426,853.4274189,1081.698965,931.6945859,511.7636313,473.0023345,363.715,369.2840986,0.984919203,546.7158,-39.67137
6,ADUS,Addus Homecare Corp,NASDAQ,Healthcare,8082,141.726,157.762,176.309,268.491,475.592,258.6017827,401.79571,404.7817332,889.1163374,1512.671257,486.808,1051.805976,0.462830609,1539.719,19.69271
6,AEE,Ameren Corp,NYSE,Utilities,4911,6946,7103,7184,7631,8059,10489.10232,12728.6215,14313.02673,15935.41451,18895.08803,8085,17969.87414,0.449919679,18450.17,0.7059813
6,AEGN,Aegion Corp,NASDAQ,Industrials,1623,578.025,568.5,494.246,462.737,427.759,699.891201,804.9153501,827.157058,527.3643168,688.0822302,412.829,552.310843,0.747457714,460.5602,-19.42772
6,AEIS,Advanced Energy Industries Inc,NASDAQ,Technology,3629,263.58,392.074,520.641,606.79,676.714,1158.61518,2172.959172,2676.075616,1652.335131,2729.212056,685.397,1862.972417,0.367905071,2557.291,-2.661067
6,AEL,American Equity Investment Life Holding Co,NYSE,Financials,6311,1944.535,2291.595,2850.157,2399.101,4570.119,1959.614035,1985.023734,2738.705508,2524.916258,2725.014622,3522.757,1716.285934,2.052546682,1985.198,-27.51724
6,AEO,American Eagle Outfitters Inc,NYSE,Consumer Cyclicals,5651,1051.376,1204.569,1246.791,1287.555,1247.853,3016.853149,2759.108556,3333.389385,3410.434271,2454.661419,996.983,1329.265941,0.750025235,1515.984,-66.62469
6,AEP,American Electric Power Company Inc,NASDAQ,Utilities,4911,17891.7,17397,18298.9,19067.8,19675.1,28613.63389,30958.15812,36187.89757,36865.19677,46703.9567,19781.6,39576.72287,0.499829156,42248.46,-2.165973
6,AES,AES Corp,NYSE,Utilities,4911,3149,2794,2465,3208,2996,6439.290881,7659.624423,7151.98651,9576.821546,13212.65785,2539,9042.74166,0.280777677,8304.694,-21.59763
6,AFG,American Financial Group Inc,NYSE,Financials,6331,4592,4916,5330,4970,6269,6296.123633,7652.868463,9563.758211,8080.090657,9887.822413,5047,6297.202107,0.801467051,5412.062,-35.72676
6,AFL,Aflac Inc,NYSE,Financials,6311,17708,20482,24598,23462,28959,25561.64687,28403.90532,34510.67364,34683.88696,38829.55273,26402,24738.7941,1.067230678,26167.52,-25.84627
6,AGCO,AGCO Corp,NYSE,Industrials,3523,2838.3,2776.1,3029.6,2932.9,2853.8,3881.741589,4644.230163,5682.210642,4358.0798,5834.100842,2642.1,3546.306036,0.745028763,4134.947,-24.57893
6,AGO,Assured Guaranty Ltd,NYSE,Financials,6351,6063,6504,6839,6555,6639,3735.20635,4924.268698,3978.161866,4044.951058,4676.065447,6240,2379.649619,2.622234783,2253.747,-37.48949
6,AGYS,Agilysys Inc,NASDAQ,Technology,7373,123.473,113.669,108.431,100.622,71.757,229.2610694,242.4107806,284.9264053,337.4931906,601.1216003,71.757,394.2769466,0.181996438,449.9977,3.705668
6,AHH,Armada Hoffler Properties Inc,NYSE,Real Estate,6798,49.548,148.143,226.69,273.871,408.577,465.0548418,785.9625647,970.7362569,939.1333555,1421.027817,396.836,832.0744576,0.476923665,670.3345,-40.60569
6,AIG,American International Group Inc,NYSE,Financials,6399,89658,76300,65171,56361,65675,76657.66537,67082.19462,53559.99932,34863.9962,44654.61594,60173,20886.28558,2.880981387,25890.38,-45.74354
6,AIN,Albany International Corp,NYSE,Industrials,2397,498.863,507.523,569.768,605.249,698.683,1170.282315,1486.23,1978.69,2014.348088,2452.824878,666.961,1529.750564,0.435993302,1961.485,-34.14886
6,AIR,AAR Corp,NYSE,Industrials,3724,865.8,914.2,936.3,905.9,902.6,921.2969013,1134.574904,1364.517065,1310.45249,1574.605254,929.4,623.388361,1.490884428,707.9811,-41.76086
6,AIT,Applied Industrial Technologies Inc,NYSE,Industrials,5085,657.916,745.256,814.963,897.034,843.542,1592.378168,2316.98812,2643.315461,2090.423717,2577.943831,830.56,1768.383443,0.469671893,2245.006,-11.87553
6,AIV,Apartment Investment and Management Co,NYSE,Real Estate,6798,1622.391,1793.903,1663.144,1699.419,1780.649,6261.634506,7130.559464,6863.489055,6829.669514,7689.894032,1717.455,5234.90363,0.328077673,5967.806,-23.65221
6,AIZ,Assurant Inc,NYSE,Financials,6399,4523.967,4098.1,4270.6,5112,5652.8,5302.680631,5294.1944,5426.372534,5550.103946,7948.144859,5370,6227.054554,0.86236598,6119.128,12.86519
6,AJG,Arthur J Gallagher & Co,NYSE,Financials,6411,3638.3,3596.6,4235.6,4498.9,5155.5,7233.8933,9254.720512,11440.96072,13535.1524,17762.58529,5029.5,15456.00771,0.325407446,17877.47,-4.64043
6,AJRD,Aerojet Rocketdyne Holdings Inc,NYSE,Industrials,3812,-145.5,35.6,102.4,421.3,576.7,1005.372,1256.5,2343.12,2758.509,3593.072565,616.8,3285.405335,0.187739392,3443.442,11.12912
6,AKAM,Akamai Technologies Inc,NASDAQ,Technology,7372,3120.878,3224.37,3362.469,3191.86,3657.958,9364.927096,11555.63807,11001.62904,9947.856868,13959.11252,3672.218,14865.23491,0.24703397,17168.64,20.57009
6,AKR,Acadia Realty Trust,NYSE,Real Estate,6798,1100.488,1588.577,1567.199,1459.505,1542.308,2329.066457,2642.616043,2290.191646,1937.805535,2254.584666,1434.464,1076.009067,1.333133748,1047.439,-56.57203
6,ALB,Albemarle Corp,NYSE,Basic Materials,2819,3254.392,3795.062,3674.549,3585.321,3932.25,6284.498656,9681.928829,14131.28881,8185.287557,7744.65273,3878.004,5993.180271,0.647069473,8135.53,-17.06494
6,ALE,ALLETE Inc,NYSE,Utilities,4931,1820.2,1893,2068.2,2155.8,2231.9,2488.919516,3175.010713,3795.308969,3919.578058,4193.895375,2271.1,3142.46016,0.722714015,3041.475,-28.40796
6,ALEX,Alexander & Baldwin Inc (Hawaii),NYSE,Real Estate,6798,1223.6,1209.3,646.4,1202.6,1125.1,1725.784195,2199.516093,1364.181353,1323.858263,1514.530279,1107.8,811.2790198,1.365498149,825.0228,-44.41624
6,ALG,Alamo Group Inc,NYSE,Industrials,3523,360.469,387.717,449.108,507.371,569.757,595.1993612,875.9590191,1312.948311,907.3713857,1484.767357,560.409,1050.934493,0.53324827,1225.399,-5.609357
6,ALGN,Align Technology Inc,NASDAQ,Healthcare,3843,847.926,995.389,1154.288,1252.891,1346.169,5234.426246,7660.542214,17814.68405,16751.12891,21991.9678,2852.989,13700.07708,0.208246201,19345.76,-33.13935
6,ALGT,Allegiant Travel Co,NASDAQ,Industrials,4512,350.005,473.622,553.311,690.321,883.551,2825.947889,2753.278029,2488.056418,1619.53676,2834.84149,809.903,1339.098802,0.604811982,1726.117,-46.08409
6,ALL,Allstate Corp,NYSE,Financials,6331,20025,20573,22551,21312,25998,24047.84047,27294.45615,37572.66428,28461.26477,36428.86524,24173,29023.86312,0.832866386,30723.69,3.795922
6,ALLE,Allegion PLC,NYSE,Technology,7382,25.6,113.3,401.6,651,757.4,6322.514689,6144.987392,7561.592438,7576.894869,11571.82776,611.3,8521.100034,0.071739564,9194.356,1.514542
6,ALRM,Alarm.com Holdings Inc,NASDAQ,Technology,7372,170.131,191.249,232.827,277.589,355.651,760.177189,1279.465242,1779.550591,2495.054941,2092.669638,366.216,1896.757832,0.193074727,2305.679,-36.30927
6,ALXN,Alexion Pharmaceuticals Inc,NASDAQ,Healthcare,2834,8258.616,8694,8893.1,9165.3,11271.8,42980.6108,27397.92115,26717.55933,21720.68809,23932.58823,11747.8,19942.359,0.58908778,26477.21,-19.88221
6,AM,Antero Midstream Corp,NYSE,Energy,4922,0.558,10.269,15.608,30.861,3143.414,0,0,0,0,3820.957185,2588.955,1016.577498,2.54673648,2277.651,-60.51538
6,AMAT,Applied Materials Inc,NASDAQ,Technology,3559,7217,9349,6845,8214,10578,21454.32037,34740.91822,54000.1373,31384.76348,55870.16214,9024,42076.74032,0.214465282,51487.81,14.52281
6,AMBC,Ambac Financial Group Inc,NYSE,Financials,6351,1684.799,1713.914,1381.148,1591.997,1476,634.673088,1015.24023,723.1136327,781.5974327,982.5963288,1002,562.4309652,1.781551981,614.3542,-7.127428
6,AMCX,AMC Networks Inc,NASDAQ,Consumer Cyclicals,4841,-39.277,-30.082,134.944,316.68,665.781,5406.0035,3686.142219,3345.574835,3102.344338,2194.549137,613.548,1350.730987,0.454234045,1471.177,-59.50764
6,AMD,Advanced Micro Devices Inc,NASDAQ,Technology,3674,-412,416,596,1266,2827,2274.181841,10510.69124,9918.129639,18449.05721,51070.95843,3037,53250.36247,0.057032476,63010.04,95.41216
6,AME,AMETEK Inc,NYSE,Industrials,3823,3254.626,3256.513,4027.633,4241.922,5115.492,12748.12757,11247.59403,16749.06385,15714.2513,22799.85305,5326.003,16506.27403,0.322665369,21041.22,-2.883279
6,AMED,Amedisys Inc,NASDAQ,Healthcare,8082,409.568,460.203,515.321,481.582,640.45,1321.438328,1431.072091,1788.803773,3744.417171,5388.853793,679.197,5941.253121,0.114318812,6218.419,53.62029
6,AMG,Affiliated Managers Group Inc,NYSE,Financials,6282,2837.1,3619.6,3822.2,3457.4,2937.5,8632.948564,7964.973015,11408.18805,5132.445914,4175.322754,2980,2830.899622,1.052668903,3147.026,-36.11543
6,AMGN,Amgen Inc,NASDAQ,Healthcare,2836,28083,29875,25241,12500,9673,122450.0425,108768.9048,126235.849,124047.4702,143239.8262,9485,119157.0995,0.079600796,135120.4,35.81242
6,AMN,AMN Healthcare Services Inc,NYSE,Healthcare,7361,347.86,449.383,562.527,638.99,736.742,1480.897706,1847.50043,2352.7874,2655.533911,2910.572068,749.08,2708.655408,0.276550497,2078.443,-8.794409
6,AMP,Ameriprise Financial Inc,NYSE,Financials,6282,7217,6292,5995,5588,5729,18528.95243,17533.81727,25069.69896,14544.62382,21104.95038,6693,12601.81905,0.5311138,17135.78,-21.59618
6,AMPH,Amphastar Pharmaceuticals Inc,NASDAQ,Healthcare,2834,295.51,329.255,333.736,332.435,381.366,640.6278408,847.7583592,884.573353,927.9592482,898.4697127,377.514,686.1764165,0.550170468,861.1364,-21.709
6,AMSF,Amerisafe Inc,NASDAQ,Financials,6331,453.981,456.15,425.423,409.762,430.215,971.8740128,1198.998917,1185.431817,1092.415166,1274.399403,436.956,1244.437526,0.351127309,1184.805,8.171928
6,AMT,American Tower Corp,NYSE,Real Estate,6798,6651.679,6763.895,6241.5,5336.1,5055.4,41065.12818,45116.24531,61184.93916,69680.77473,101796.5708,3634.4,96561.63881,0.037638135,114448.4,23.37359
6,AMWD,American Woodmark Corp,NASDAQ,Consumer Cyclicals,2434,280.761,352.449,581.665,620.353,700.538,1301.799429,1222.856822,2279.80222,961.2424262,1768.470877,700.538,771.2835058,0.908275614,1062.213,-42.41066
6,AMZN,Amazon.com Inc,NASDAQ,Consumer Cyclicals,5961,13384,19285,27709,43549,62060,316831.5516,356313.1236,563535.0525,734416.2102,916153.935,65272,970590.9789,0.067249749,1218196,29.4258
6,AN,AutoNation Inc,NYSE,Consumer Cyclicals,5511,2349.3,2310.3,2369.3,2716,3162.1,6599.878133,4915.795368,4683.543484,3210.329283,4338.398039,2846.9,2510.652786,1.133928202,3443.253,-9.148574
6,ANDE,Andersons Inc,NASDAQ,Consumer Non-Cyclicals,5153,764.254,774.361,815.202,830.322,973.61,885.64,1260.54,884.66,845.887,824.128,912.257,628.7357813,1.450938577,426.384,-47.83277
6,ANET,Arista Networks Inc,NYSE,Technology,7373,788.152,1107.82,1661.914,2143.389,2894.686,5274.154907,6794.149219,17221.04971,15892.53211,15539.56718,2848.826,15490.86743,0.183903581,17673.98,-29.36287
6,ANF,Abercrombie & Fitch Co,NYSE,Consumer Cyclicals,5651,1291.063,1243.435,1242.379,1208.9,1058.81,1814.525928,812.099856,1187.013851,1320.193714,1086.852115,790.239,559.9228476,1.411335514,715.765,-64.70981
6,ANGO,AngioDynamics Inc,NASDAQ,Healthcare,3841,507.228,515.027,542.595,614.815,454.872,440.4414823,626.626416,610.5826897,747.2583716,602.2941988,610.475,392.4359467,1.555604182,384.8659,-48.62069
6,ANIK,Anika Therapeutics Inc,NASDAQ,Healthcare,3841,210.848,222.773,263.491,263.612,288.378,558.5733346,715.953096,790.4159668,477.6470698,739.866679,293.694,409.5991928,0.71702778,476.2022,1.341867
6,ANIP,ANI Pharmaceuticals Inc,NASDAQ,Healthcare,2834,160.082,169.648,174.756,197.263,212.791,518.9405685,702.6619387,750.3938636,533.829107,745.651045,201.171,493.2562908,0.407842746,383.3036,-43.03815
6,ANSS,ANSYS Inc,NASDAQ,Technology,7378,2194.427,2208.405,2245.831,2649.547,3453.379,8231.77813,8002.894901,12524.55721,11944.06897,21671.27788,3292.35,19894.87187,0.165487369,24313.66,36.00851
6,ANTM,Anthem Inc,NYSE,Healthcare,6324,23044.1,25100.4,26502.9,28541,31728,36403.57793,37874.10688,57773.68483,67927.17341,76583.8434,31693,57245.23852,0.553635566,74149.86,7.674909
6,AON,Aon PLC,NYSE,Financials,6411,6002,5475,4583,4151,3375,25257.87062,29342.87895,33486.29341,35009.10041,48334.00777,3169,38133.55172,0.083102671,45512.55,-1.735717
6,AOS,A. O. Smith Corp,NYSE,Industrials,3822,1442.3,1515.3,1644.9,1717,1666.8,6743.231965,8234.790683,10535.84141,7256.905437,7770.654156,1616.3,6125.413965,0.26386788,7654.168,-19.27619
6,APA,Apache Corp,NASDAQ,Energy,1311,7888,6238,7416,7130,3255,16810.29041,24082.37983,16083.3978,9963.020603,9622.768584,-1246,1577.606283,-0.789804157,4072.427,-58.75118
6,APD,Air Products and Chemicals Inc,NYSE,Basic Materials,2813,7079.6,10086.2,10857.5,11053.6,12079.8,28058.26808,31271.29733,35903.52355,35151.96892,51857.23649,11371.9,44084.79609,0.257955146,53369.52,11.59041
6,APEI,American Public Education Inc,NASDAQ,Academic & Educational Services,8221,237.153,264.67,289.406,321.266,296.733,306.19033,395.1557198,407.5087407,467.4324759,421.7577388,285.349,355.2177815,0.803307196,464.5741,-20.82949
6,APH,Amphenol Corp,NYSE,Technology,3678,3238.5,3674.9,3989.8,4017,4530.3,16100.48514,20729.74781,26808.77263,24413.52472,32089.29745,4385.8,21561.20138,0.203411671,28571.56,-11.66933
6,APOG,Apogee Enterprises Inc,NASDAQ,Consumer Cyclicals,3231,406.195,470.577,511.355,496.317,516.778,1265.68532,1547.709341,1309.832912,841.244252,862.9703875,516.778,551.8952067,0.936369792,543.5138,-49.14157
6,APTV,Aptiv PLC,NYSE,Consumer Cyclicals,3714,2250,2401,3299,3459,3819,24011.95881,18241.05177,22551.18973,16221.98896,24244.70934,4971,12566.98061,0.39556041,19204.89,-16.846
6,ARCB,ArcBest Corp,NASDAQ,Industrials,4213,588.728,599.055,651.462,717.682,763.043,555.3269875,708.4622909,916.5173875,876.6155877,701.2128588,759.206,442.5984744,1.715338041,565.6267,-32.88303
6,ARE,Alexandria Real Estate Equities Inc,NYSE,Real Estate,6798,3975.087,4895.796,5949.666,7341.965,8865.826,6550.806059,8825.291267,12499.7909,12391.3655,18606.05398,9322.586,17296.26491,0.538994173,19398.67,10.63454
6,ARI,Apollo Commercial Real Estate Finance Inc,NYSE,Real Estate,6798,1375.424,1932.227,2088.143,2509.747,2629.975,1157.774192,1518.198375,1976.386786,2230.000393,2808.197144,2400.911,1142.980859,2.100569735,1265.961,-56.60278
6,AROC,Archrock Inc,NYSE,Energy,1389,733.91,718.966,777.049,841.574,1085.963,522.2341531,919.066236,745.664451,968.7331638,1525.175506,999.472,574.7899742,1.738847309,971.0782,-51.06816
6,ARR,ARMOUR Residential REIT Inc,NYSE,Real Estate,6798,1225.166,1092.065,1326.051,1125.313,1436.707,866.8774912,797.2557512,1076.861164,895.908712,1052.147144,786.25,518.7501117,1.515662324,505.7107,-53.5958
6,ARW,Arrow Electronics Inc,NYSE,Technology,5065,4142.443,4413.438,4949.255,5324.99,4811.919,5067.44321,6387.478877,7073.90893,6010.519329,6901.954872,4595.125,4080.500238,1.126118057,5434.374,-24.64671
6,ARWR,Arrowhead Pharmaceuticals Inc,NASDAQ,Healthcare,8731,95.57945,81.42235,95.79619,244.59144,461.77913,366.2612636,114.9689002,275.3680704,1145.430339,6349.74077,494.11866,2924.599303,0.168952601,3281.17,97.53299
6,ASB,Associated Banc-Corp,NYSE,Financials,6021,2937.246,3091.312,3237.443,3780.888,3922.124,2818.647956,3716.593834,3839.585996,3280.832984,3511.89574,3790.471,1998.352664,1.896797832,2152.967,-37.15556
6,ASGN,ASGN Inc,NYSE,Technology,7361,784.794,868.939,991.391,1182.062,1376.2,2373.310825,2337.703043,3342.998459,2859.997972,3747.216,1399.5,1852.30389,0.755545571,3233.475,-25.18924
6,ASH,Ashland Global Holdings Inc.,NYSE,Basic Materials,2833,3347,3406,3406,3571,3036,6493.209657,6799.287623,4430.404621,4443.408334,4610.739262,2983,3027.033873,0.985453129,4060.228,-18.43184
6,ASIX,AdvanSix Inc,NYSE,Basic Materials,2821,479.07,215.362,376.325,420.338,400.878,0,674.8928672,1282.41838,725.4018071,557.1789489,407.836,266.3069726,1.531450702,331.5713,-58.69786
6,ASTE,Astec Industries Inc,NASDAQ,Industrials,2951,608.072,647.83,685.672,584.58,601.949,935.5846566,1554.568815,1349.580258,688.2574911,946.946616,612.203,788.6357816,0.776281034,959.4454,20.99547
6,ATGE,Adtalem Global Education Inc,NYSE,Academic & Educational Services,8221,1582.087,1669.039,1519.286,1391.53,1310.421,1601.71804,1953.8376,2550.96325,2779.8134,1888.20515,1294.559,1417.565739,0.913226784,1733.31,-35.96049
6,ATI,Allegheny Technologies Inc,NYSE,Industrials,3356,2082.8,1355.2,1739.4,1885.7,2090.1,1228.59,1735.210933,3038.33521,2736.149301,2604.92329,2087.8,1076.332518,1.939735134,1099.147,-69.01815
6,ATNI,ATN International Inc,NASDAQ,Technology,4813,680.299,677.055,688.727,695.387,676.122,1256.543324,1293.256292,885.0754372,1142.010212,886.1405196,665.758,939.4441314,0.708672265,949.2742,2.626801
6,ATO,Atmos Energy Corp,NYSE,Utilities,4924,3463.059,3898.666,4769.951,5750.223,6791.203,6433.311241,7792.774526,9530.198166,10837.91526,13675.92485,6304.415,12136.53453,0.519457592,12571.18,-0.01960397
6,ATR,Aptargroup Inc,NYSE,Basic Materials,3085,1149.411,1173.95,1311.738,1422.556,1571.916,4536.775349,4604.687884,5374.71148,5908.919377,7391.248874,1587.29,6474.68969,0.245153062,7149.763,-5.079335
6,ATVI,Activision Blizzard Inc,NASDAQ,Technology,7372,8068,9119,9462,11392,12805,28304.12722,26837.43483,47876.21749,35535.27194,45650.01336,13021,45753.29625,0.284591517,55459.54,31.2397
6,AVA,Avista Corp,NYSE,Utilities,4931,1528.626,1648.727,1729.828,1773.22,1939.284,2203.794947,2566.734116,3316.736434,2790.42624,3208.081255,1959.095,2859.20653,0.685188348,2635.881,1.821625
6,AVAV,AeroVironment Inc,NASDAQ,Industrials,3721,361.525,381.954,409.033,462.571,509.901,687.6714872,627.5029913,1340.549421,1625.932945,1481.180632,490.741,1462.741845,0.335493923,1699.566,-11.75868
6,AVB,Avalonbay Communities Inc,NYSE,Real Estate,6798,9840.526,10171.416,10388.046,10632.606,10989.549,25203.19792,24327.27911,24635.4164,24108.69657,29287.07841,10911.928,20712.82942,0.526819768,21955.5,-18.99483
6,AVD,American Vanguard Corp,NYSE,Basic Materials,2879,268.395,282.19,305.06,329.23,344.156,408.5348783,562.2447468,585.4640276,460.5609519,587.4600158,334.207,436.1031454,0.76634852,401.1784,-20.13977
6,AVGO,Broadcom Inc,NASDAQ,Technology,3674,4714,18892,20285,26657,24941,0,70235.93678,105165.2198,103560.8447,125710.3192,24368,94790.5279,0.257072099,116447.1,-14.82596
6,AVNS,Avanos Medical Inc,NYSE,Healthcare,3841,1055.3,1102.5,1215.4,1297.2,1265.2,1557.373139,1726.011287,2162.907169,2124.320186,1615.202986,1256.5,1286.066683,0.977009992,1387.807,-28.10836
6,AVNT,Avient Corp,NYSE,Basic Materials,2821,704.2,724.7,598.5,540,1051.9,2740.487221,2684.309758,3514.983353,2282.864613,2829.706492,1538.6,1733.806098,0.887411806,2264.824,-13.19418
6,AVT,Avnet Inc,NASDAQ,Technology,5065,4691.286,5182.068,4685.081,4140.473,3726.398,5655.210596,6076.51072,4791.145054,4015.26564,4284.83823,3677.278,2505.864474,1.467468827,2689.859,-36.573
6,AVY,Avery Dennison Corp,NYSE,Basic Materials,2672,965.7,925.5,1046.2,955.1,1204,5708.468113,6248.989239,10111.85723,7789.181578,10923.84859,1173.4,8485.360056,0.138285234,9218.364,1.723182
6,AWK,American Water Works Company Inc,NYSE,Utilities,4941,5049,5218,5385,5864,6121,10723.29982,12880.32364,16319.56535,16392.95253,22212.86133,6243,21642.90603,0.288454794,22989.91,13.62278
6,AWR,American States Water Co,NYSE,Utilities,4941,465.945,494.297,529.945,558.223,601.53,1562.246442,1666.117628,2124.091024,2463.387415,3191.757039,604.583,3014.879442,0.20053306,3024.857,13.04657
6,AX,Axos Financial Inc,NYSE,Financials,6021,683.59,834.247,960.513,1073.05,1230.846,1325.745587,1807.197185,1903.319543,1582.105479,1857.326328,1184.452,1081.512371,1.095181185,1300.493,-24.10274
6,AXL,American Axle & Manufacturing Holdings Inc,NYSE,Consumer Cyclicals,3714,301.5,505.8,1536,1483.9,977.6,1440.325653,1475.932104,1895.269926,1239.887771,1210.239866,389.8,408.0666746,0.955236054,804.0424,-69.7267
6,AXP,American Express Co,NYSE,Financials,6153,20673,20501,18261,22290,23071,68454.30394,67802.11848,86200.70759,81428.23506,101866.5341,21006,68982.66511,0.304511285,76528.64,-22.02187
6,AYI,Acuity Brands Inc,NYSE,Consumer Cyclicals,3646,1659.8,1665.6,1716.8,1918.9,2127.5,10236.21991,10177.14936,7418.913744,4608.2417,5454.036,2045.1,3395.687121,0.602263968,3415.072,-40.00555
6,AZO,Autozone Inc,NYSE,Consumer Cyclicals,5531,-1787.538,-1428.377,-1520.355,-1713.851,-877.977,22411.8443,22604.27947,19458.11428,21130.46449,28106.23254,-1711.119,19756.15578,-0.086611941,26800.23,-0.3496468
6,AZZ,AZZ Inc,NYSE,Industrials,3613,484.37,533.136,565.203,603.728,634.366,1435.762423,1658.45683,1326.623605,1052.879029,1205.718213,634.366,737.8628104,0.859734345,828.1926,-32.94168
6,B,Barnes Group Inc,NYSE,Industrials,3499,1127.753,1168.358,1260.321,1203.056,1270.528,1942.959414,2551.880792,3391.940764,2751.076782,3142.234607,1244.96,2123.436034,0.586295033,1905.716,-32.33427
6,BA,Boeing Co,NYSE,Industrials,3721,6335,817,1656,339,-8617,96872.93321,96080.38762,175642.0622,183143.0315,183334.8721,-9665,84161.69332,-0.114838469,82306.86,-62.57431
6,BAC,Bank of America Corp,NYSE,Financials,6021,256176,266195,267146,265325,264810,175242.0329,223321.5311,307911.7157,238251.2162,316807.6827,264918,184180.5982,1.438359971,209255.8,-20.52215
6,BANC,Banc of California Inc,NYSE,Financials,6021,652.405,980.239,1012.308,945.534,907.245,555.5931435,860.2998194,1034.690098,667.7895596,874.3074144,835.002,400.563184,2.084570009,549.2303,-27.33612
6,BANF,BancFirst Corp,NASDAQ,Financials,6022,655.51,711.094,775.629,902.789,1004.989,914.3222845,1461.665038,1629.795672,1626.935907,2041.430094,1023.38,1091.051338,0.937976028,1244.504,-31.42806
6,BANR,Banner Corp,NASDAQ,Financials,6021,1300.059,1305.71,1272.626,1478.595,1594.034,1570.349814,1870.360642,1813.80639,1885.582063,2023.181686,1601.7,1159.785245,1.381031537,1320.443,-27.46319
6,BAX,Baxter International Inc,NYSE,Healthcare,3841,8846,8290,9124,7844,7882,20868.72526,24117.40996,35217.9355,35025.52049,42692.68177,7699,41180.06285,0.186959404,45800.35,17.66733
